AGENCY,TRANSACTION_AMOUNT,TRANSACTION_DATE
Department of Health,601.0689655105037,2009-05-22
Department of Education,129.51385763762022,2009-10-08
Department of Employment Services,247.95243952326547,2009-05-14
District Department of Transportation,227.72540512057867,2009-10-14
Department of Public Works,160.5551794617096,2009-12-16
Office of the Inspector General,-87.05713084595259,2009-12-04
Department of Consumer & Regulatory Affairs,1135.0321111070562,2009-01-14
District Department of the Environment,623.3211435321082,2009-06-23
Department on Disability Services,1895.4240744044037,2009-07-23
DC Department of Human Resources,288.55757937585065,2009-01-05
Metropolitan Police Department,87.66680164075709,2009-09-21
Department of Housing & Community Development,859.1219488746141,2009-09-22
Child & Family Services Administration,25.288107726300403,2009-01-13
Department of Corrections,614.2286033149594,2009-04-29
Department of Employment Services,397.136107253387,2009-09-22
Metropolitan Police Department,-0.14426320985980556,2009-11-19
Office of the Attorney General,2239.9774157725215,2009-02-13
Metropolitan Police Department,53.74415428965994,2009-10-22
Office of Community Affairs,50.44574816468083,2009-01-23
University of the District of Columbia,234.76065504071437,2009-09-22
Department of Employment Services,348.62929469443236,2009-01-16
Fire & Emergency Medical Services,963.2332210056928,2009-11-19
Department on Disability Services,299.2327126474063,2009-09-05
Department of Housing & Community Development,409.09243627628996,2009-09-22
Department of Corrections,200.5117224815084,2009-09-11
District Department of the Environment,88.25305304467875,2009-03-25
Department of Human Services,201.69963896763818,2009-09-08
Office of the Chief Financial Officer,183.14509409327678,2009-05-29
Office of Contracting & Procurement,224.35558796556745,2009-11-10
Fire & Emergency Medical Services,-163.03193928014198,2009-02-19
Fire & Emergency Medical Services,353.97206561202245,2009-01-23
Fire & Emergency Medical Services,820.3967182919627,2009-09-11
Office of the State Superintendent of Education,106.52164251664934,2009-08-19
DC Public Library,69.73217632735239,2009-06-15
Office of the Chief Financial Officer,-15.301018167758244,2009-05-12
District Department of Transportation,2443.217345089876,2009-02-09
Department on Disability Services,1110.121582960922,2009-04-17
Office on Aging,35.78658927713715,2009-07-09
Department of Housing & Community Development,271.0332653331132,2009-02-10
Department of Health,172.016512902805,2009-01-16
District Department of Transportation,727.6771680968058,2009-06-26
Department of  Youth Rehabilitation Services,930.6740515660595,2009-04-26
Fire & Emergency Medical Services,104.08198872068337,2009-07-28
Fire & Emergency Medical Services,662.6091180165191,2009-03-24
Department of Health,290.63380024833737,2009-02-18
DC Public Library,-32.49076350949014,2009-10-26
Department of Health,588.4711045122446,2009-05-18
Office of the Chief Financial Officer,54.57012001286139,2009-10-15
Department of Corrections,1147.2812103284587,2009-08-14
DC National Guard,-70.17769694605204,2009-05-25
Office of the Tenant Advocate,227.15778399816534,2009-11-05
DC Taxicab Commission,269.36073266767346,2009-01-26
Department of  Youth Rehabilitation Services,228.07820817315073,2009-08-11
Department of Health,-17.731796931055413,2009-09-17
District Department of Transportation,368.25980905052324,2009-02-12
DC Department of Human Resources,235.238272135261,2009-08-14
DC Public Library,-27.42618284060471,2009-11-03
Department of Corrections,2620.0739595195096,2009-08-14
District Department of the Environment,12.040156832358996,2009-11-11
Department of Health,862.8262336738734,2009-09-03
District Department of Transportation,592.9190056037072,2009-03-24
Department of Health,196.645126705126,2009-05-27
Department of Health,-166.8393973733007,2009-12-10
Department of Public Works,951.9162738530334,2009-03-09
District Department of Transportation,426.28485502763874,2009-12-19
Office of the Attorney General,507.8594935832689,2009-10-13
District Department of Transportation,324.89714302996896,2009-01-23
City Administrator/Deputy Mayor,267.2146432264037,2009-09-21
Department of Health,143.26204981518867,2009-11-10
Office of Latino Affairs,516.162051764405,2009-02-27
Department of Health,2467.8130447905755,2009-10-22
Office of the State Superintendent of Education,-25.9320689253632,2009-07-10
Commission on Arts & Humanities,634.1911444459381,2009-06-26
Office of the State Superintendent of Education,1224.0581802734396,2009-12-30
Department of Property Management,732.463417073795,2009-01-23
"Department of Insurance, Securities & Banking",3113.824813617037,2009-09-23
Office of the State Superintendent of Education,-117.98549537070764,2009-10-22
Homeland Security/Emergency Management,297.66817847188224,2009-10-24
District Department of the Environment,-129.8296190885365,2009-06-17
Office of the State Superintendent of Education,-60.714818693828335,2009-04-19
Department of Property Management,416.7720129020906,2009-06-30
Office of the State Superintendent of Education,13.028438673368242,2009-03-07
Department of Corrections,506.9799469344103,2009-05-13
Office of the Chief Financial Officer,110.38812602865839,2009-04-08
District Department of the Environment,-50.07290288158535,2009-04-03
Office of the Attorney General,1053.4492947170093,2009-03-09
Department of Health,-392.9419753482883,2009-10-29
Office of the Mayor,84.10271781781181,2009-09-29
Department of  Youth Rehabilitation Services,2024.5765747253176,2009-11-21
Fire & Emergency Medical Services,857.4729630214094,2009-03-15
Department of  Youth Rehabilitation Services,2977.142308203685,2009-01-29
Department of Health,-427.900156720478,2009-09-01
Fire & Emergency Medical Services,158.90853411456763,2009-02-06
DC National Guard,1506.0104167318216,2009-04-24
Fire & Emergency Medical Services,1278.0885334994261,2009-08-17
Department on Disability Services,304.17477600931426,2009-12-04
Department of Property Management,400.23577760431976,2009-12-28
Department of Health,-161.28670675912068,2009-03-29
Department of Parks & Recreation,93.29513949376468,2009-08-24
Office of Unified Communications,14.584405717819651,2009-12-16
Department of Health,296.90813920128863,2009-06-10
Department of  Youth Rehabilitation Services,2112.9733177753033,2009-09-21
District Department of Transportation,621.088081994763,2009-09-29
Office of Motion Pictures & Television,398.8844108433764,2009-12-01
Metropolitan Police Department,1223.4572950612571,2009-09-30
Department of Human Services,-36.38890629371836,2009-06-03
Office of Contracting & Procurement,523.2461886418137,2009-12-17
Department of Small & Local Business Development,260.4330233757785,2009-11-18
Department of Motor Vehicles,129.81798599110198,2009-12-29
District Department of Transportation,1916.6397609425942,2009-05-12
District Department of Transportation,199.65681715068834,2009-08-14
Fire & Emergency Medical Services,152.08640062652955,2009-09-27
District Department of Transportation,422.180662793316,2009-02-09
Department on Disability Services,2022.1545086349026,2009-02-11
City Administrator/Deputy Mayor,237.81445171110278,2009-02-13
Deputy Mayor for Economic Development,-6.357566159684424,2009-10-16
Department of  Youth Rehabilitation Services,-128.5633390205807,2009-09-15
Office of the Tenant Advocate,186.6926652567273,2009-09-03
DC Public Library,65.05811275181347,2009-01-26
Department of  Youth Rehabilitation Services,528.2694063818216,2009-02-09
District Department of Transportation,38.495331741116416,2009-01-15
Office of the Tenant Advocate,537.7284009725108,2009-09-27
Department on Disability Services,617.3141509223341,2009-12-04
Office of the Inspector General,776.2199422005705,2009-04-03
Fire & Emergency Medical Services,2003.2173830647425,2009-09-05
Office of the Chief Technology Officer,469.3363313876891,2009-04-29
Department of Employment Services,175.22922693007988,2009-01-08
Office of Contracting & Procurement,561.1021076996137,2009-07-20
Department of Public Works,-19.591194566843683,2009-10-21
Department of Parks & Recreation,239.1370793582292,2009-04-06
Fire & Emergency Medical Services,915.9955830865704,2009-01-09
Office of Cable TV,1828.904609842008,2009-07-24
Office of the Tenant Advocate,85.77931857657677,2009-09-23
Office of the Chief Financial Officer,476.74001187994577,2009-04-08
Office of Municipal Planning,918.9408731848845,2009-12-30
Department of Motor Vehicles,287.7244395237441,2009-12-04
Fire & Emergency Medical Services,257.65626245743215,2009-07-09
Metropolitan Police Department,735.8212329517594,2009-05-22
Fire & Emergency Medical Services,206.5255224869819,2009-06-09
Department of Health,745.4702956531096,2009-09-14
Office of the Chief Financial Officer,1290.6722733005056,2009-09-25
Department on Disability Services,-222.46286381101467,2009-09-08
Office of the Secretary,581.7059745271079,2009-11-20
Department on Disability Services,73.10842054395943,2009-09-30
Department of Property Management,707.5239219960016,2009-01-15
Metropolitan Police Department,-109.7520414163686,2009-08-03
District Department of Transportation,124.80750870322011,2009-02-11
Metropolitan Police Department,2259.589175634664,2009-09-18
District Department of Transportation,1975.1330565191593,2009-01-22
District Department of Transportation,764.9008320795041,2009-06-03
District Department of Transportation,605.0383668186417,2009-07-02
Fire & Emergency Medical Services,812.9188796317056,2009-01-09
Office of Motion Pictures & Television,188.95197586882858,2009-01-07
Office of the Attorney General,370.06582901351265,2009-08-03
Department of Public Works,405.8996823844253,2009-08-16
District Department of the Environment,149.1884723736837,2009-09-18
Department of Public Works,1663.481163746447,2009-08-25
Department of  Youth Rehabilitation Services,-8.149041351882065,2009-03-04
Office of Zoning,802.1558301672646,2009-01-14
Department of Motor Vehicles,779.3894190740667,2009-01-21
DC Public Library,264.08494858778903,2009-05-29
Metropolitan Police Department,71.22044059080939,2009-01-02
District Department of Transportation,-74.70499878768356,2009-02-21
Office of the Attorney General,403.94945186871297,2009-06-19
Office of the Chief Financial Officer,809.3810196128019,2009-08-17
Fire & Emergency Medical Services,110.60188270240607,2009-07-14
Department of Corrections,666.1282080600264,2009-08-21
Office of the Chief Financial Officer,-65.77775825864583,2009-08-27
District Department of Transportation,532.8962554452031,2009-12-14
Office of Police Complaints,365.09280514958425,2009-02-06
Department of Public Works,387.3133417490564,2009-12-16
Office of Zoning,278.25564796762643,2009-12-17
Department of Housing & Community Development,394.66198229427107,2009-12-10
Fire & Emergency Medical Services,1679.5193445145114,2009-11-30
Fire & Emergency Medical Services,-38.182503805989484,2009-08-21
Department of Health,85.0531881696175,2009-06-11
Department of Public Works,257.1024205674323,2009-08-03
Board of Real Property Assessment & Appeals,681.7937741870676,2009-05-18
Metropolitan Police Department,1451.2909686484693,2009-09-28
Office of the Attorney General,495.41594421132993,2009-07-09
District Department of the Environment,9.4359041412108,2009-09-03
Department of  Youth Rehabilitation Services,149.15316713737866,2009-01-14
Fire & Emergency Medical Services,98.10566875902092,2009-08-07
District Department of Transportation,319.2066795797884,2009-04-17
Office of the Tenant Advocate,1880.3276048374344,2009-01-08
District Department of Transportation,1290.6959480108535,2009-09-22
Serve DC,1754.9283497990737,2009-06-12
Office of the Chief Technology Officer,421.1970592284322,2009-12-31
Office of Contracting & Procurement,54.9141729881986,2009-11-05
