AGENCY,TRANSACTION_AMOUNT,TRANSACTION_DATE
Fire & Emergency Medical Services,1405.6481228641917,2009-10-18
Department of Health,915.589336568268,2009-10-18
Department of Small & Local Business Development,116.20530556546947,2009-10-18
District Department of Transportation,337.979861544796,2009-10-18
Office of the State Superintendent of Education,454.7934661202057,2009-10-18
District Department of the Environment,1711.9517193603924,2009-10-18
Department of  Youth Rehabilitation Services,2207.698836506345,2009-10-18
Department of Health,1263.9807779653297,2009-10-19
Office of the State Superintendent of Education,1298.0713504821645,2009-10-19
District Department of the Environment,533.5801411857587,2009-10-19
Fire & Emergency Medical Services,637.7398337611265,2009-10-19
District Department of the Environment,348.7001094448913,2009-10-19
Department of Health,318.24321562621424,2009-10-19
District Department of Transportation,673.3196316820579,2009-10-19
Office of the State Superintendent of Education,553.3691248450506,2009-10-19
Office of the Tenant Advocate,-272.5348815685635,2009-10-19
District Department of Transportation,919.0089458957208,2009-10-19
Serve DC,-229.46197440552555,2009-10-19
Metropolitan Police Department,1824.921909484858,2009-10-19
Fire & Emergency Medical Services,1317.7141581181377,2009-10-19
District Department of Transportation,1203.9689379617812,2009-10-19
DC Public Library,830.6272875093545,2009-10-19
Metropolitan Police Department,-153.0427415618508,2009-10-19
Office of Contracting & Procurement,1073.7345728718185,2009-10-19
Metropolitan Police Department,1479.9473523454667,2009-10-19
Department of Property Management,-707.6962792004409,2009-10-19
Department of Parks & Recreation,727.1999763621725,2009-10-19
Department of Health,1929.3106530067037,2009-10-19
Office of the State Superintendent of Education,1585.6674438489072,2009-10-19
Office of Municipal Planning,1591.1661300277651,2009-10-19
Department of Property Management,352.4859126404532,2009-10-19
Department of Health,-1051.826165635718,2009-10-19
Office of the State Superintendent of Education,819.1296377573722,2009-10-19
Office of the State Superintendent of Education,832.9838925324211,2009-10-19
Department of Mental Health,605.9913987961859,2009-10-19
Department of Public Works,608.9408988919545,2009-10-19
Office of the Mayor,-315.3788828698579,2009-10-19
District Department of Transportation,432.7797153046473,2009-10-19
Office of the State Superintendent of Education,2410.090172978624,2009-10-20
Department of Motor Vehicles,968.2366502520474,2009-10-20
Homeland Security/Emergency Management,1647.217383887747,2009-10-20
City Administrator/Deputy Mayor,779.6743364271997,2009-10-20
District Department of Transportation,1145.9350444421473,2009-10-20
Metropolitan Police Department,1083.6323291079748,2009-10-20
District Department of Transportation,505.87894895267,2009-10-20
Office of the Chief Medical Examiner,31.6267596142103,2009-10-20
Department of Motor Vehicles,-89.34504282023204,2009-10-20
Department of Health,403.6702297167942,2009-10-20
Department of Consumer & Regulatory Affairs,241.45763752166488,2009-10-20
District Department of Transportation,-964.6966011181016,2009-10-20
University of the District of Columbia,1049.988617571241,2009-10-20
Metropolitan Police Department,153.61173290099515,2009-10-20
Judicial Nomination Commission,-1291.2291980390792,2009-10-20
Office of Zoning,-508.291114567406,2009-10-20
Department of Parks & Recreation,306.8309261619611,2009-10-20
Department of  Youth Rehabilitation Services,223.37924703008756,2009-10-20
DC Public Library,1295.383674712632,2009-10-20
Office of Motion Pictures & Television,553.3691248450506,2009-10-20
Fire & Emergency Medical Services,1672.4268025901238,2009-10-20
District Department of Transportation,1208.6226001867376,2009-10-20
Department of  Youth Rehabilitation Services,-720.6355160995787,2009-10-20
Department of Corrections,-484.2006902605982,2009-10-20
Office of the Chief Financial Officer,1535.9279562481206,2009-10-20
Metropolitan Police Department,-225.1347149834255,2009-10-20
Metropolitan Police Department,-410.3987355504038,2009-10-19
Department on Disability Services,-4.331747310128094,2009-10-19
Commission on Arts & Humanities,-271.01207220260824,2009-10-19
Department of  Youth Rehabilitation Services,-309.85355156423634,2009-10-19
Office of Municipal Planning,863.9580197351238,2009-10-19
Department of Education,-1325.749170903704,2009-10-19
Office of the Tenant Advocate,969.3161816000232,2009-10-19
Fire & Emergency Medical Services,-345.5056395307911,2009-10-19
Department of Consumer & Regulatory Affairs,529.2221774183645,2009-10-19
DC Public Library,79.53081178786448,2009-10-19
Department of Motor Vehicles,392.53413112143926,2009-10-20
Department of  Youth Rehabilitation Services,94.10221409405034,2009-10-20
City Administrator/Deputy Mayor,127.05749226087528,2009-10-20
DC Department of Human Resources,-1077.870969619246,2009-10-20
Department of Employment Services,1128.0157929794518,2009-10-19
Fire & Emergency Medical Services,1181.23908044035,2009-10-19
District Department of the Environment,1248.6644223233727,2009-10-20
Office of Unified Communications,334.5121597821046,2009-10-20
Metropolitan Police Department,-641.2448469791881,2009-10-20
Fire & Emergency Medical Services,72.00210001368998,2009-10-20
Office of the Chief Technology Officer,-234.7264055115849,2009-10-20
Department of Housing & Community Development,1166.6185259495655,2009-10-20
Department of Corrections,-582.4836626131151,2009-10-20
Office of the Chief Technology Officer,1031.659192642,2009-10-20
Fire & Emergency Medical Services,553.3691248450506,2009-10-20
Department of Consumer & Regulatory Affairs,1309.0338015752577,2009-10-20
Fire & Emergency Medical Services,1231.9980973896386,2009-10-20
District Department of Transportation,-417.6611474497061,2009-10-20
Department on Disability Services,318.46634333073337,2009-10-20
Office of the Chief Technology Officer,1657.0053299045137,2009-10-21
Fire & Emergency Medical Services,1519.5212194433125,2009-10-21
Department of Consumer & Regulatory Affairs,-889.6112394687842,2009-10-21
Metropolitan Police Department,1246.474071789176,2009-10-21
Department on Disability Services,2313.1715522306263,2009-10-21
Department on Disability Services,2674.9584778584003,2009-10-21
DC Public Library,893.3596302804655,2009-10-21
Metropolitan Police Department,2347.4077141238126,2009-10-21
Department of Public Works,34.003070928946045,2009-10-21
Department on Disability Services,663.0684111861756,2009-10-21
Fire & Emergency Medical Services,-227.0933336575855,2009-10-21
District Department of the Environment,-82.09625626984314,2009-10-21
Department of Employment Services,39.70588502022713,2009-10-21
Office on Aging,-49.87346676774644,2009-10-21
District Department of Transportation,638.1732018609844,2009-10-21
District Department of Transportation,553.3691248450506,2009-10-21
Department of Property Management,296.8126612843048,2009-10-21
Office of the Tenant Advocate,707.598902665278,2009-10-21
Department of Property Management,232.179758964681,2009-10-21
Office of the Tenant Advocate,-1336.647835178181,2009-10-21
Department of Employment Services,-887.4991085302009,2009-10-21
DC Lottery & Charitable Games Control Board,1578.3915075292025,2009-10-21
Fire & Emergency Medical Services,-566.6975352191806,2009-10-21
Fire & Emergency Medical Services,1558.40241417381,2009-10-21
Office of the Tenant Advocate,612.5168843303152,2009-10-21
Office of the State Superintendent of Education,-35.76396378972163,2009-10-21
District Department of the Environment,988.1827732941074,2009-10-21
Medical Liability Captive Insurance Agency,1133.2277917243223,2009-10-21
Department of  Youth Rehabilitation Services,303.20040147975567,2009-10-21
Fire & Emergency Medical Services,1405.845135316627,2009-10-21
Department of Human Services,-448.3281744271794,2009-10-21
Department of Corrections,833.4676681152263,2009-10-21
Metropolitan Police Department,954.6540697950531,2009-10-21
Metropolitan Police Department,-235.28787081532343,2009-10-21
District Department of Transportation,304.2724641179566,2009-10-21
DC Public Library,546.5280634563245,2009-10-21
Office of the Attorney General,1381.989218403894,2009-10-21
Department of Property Management,2501.4106929649524,2009-10-21
Department of Health,965.304677022925,2009-10-21
Office of the Inspector General,651.2870892394566,2009-10-21
District Department of Transportation,1104.5487031533005,2009-10-21
Department of Health,-525.0078028278641,2009-10-21
Department of Corrections,553.3691248450506,2009-10-21
Department of Public Works,2171.208739117367,2009-10-21
Department of Health,997.8557112731944,2009-10-21
Deputy Mayor for Economic Development,453.8734144348348,2009-10-21
Department of Consumer & Regulatory Affairs,700.2817244329826,2009-10-21
Office of the Chief Technology Officer,222.91326009725253,2009-10-21
Department of Health,553.3691248450506,2009-10-21
Department of Parks & Recreation,1092.4963755399085,2009-10-21
Department of Public Works,-529.7656737398798,2009-10-21
Department of Corrections,1885.21962949431,2009-10-21
Office of the Secretary,2312.88612640302,2009-10-21
District Department of Transportation,1668.3739173237336,2009-10-21
Office on Aging,630.6949543420444,2009-10-21
Metropolitan Police Department,995.8524317331518,2009-10-21
Office of Municipal Planning,398.6758833047497,2009-10-21
Department of Small & Local Business Development,621.4092538254991,2009-10-21
Department of Health,1661.830318275991,2009-10-21
Department of Property Management,-958.0865911104704,2009-10-21
District Department of Transportation,540.6657373737752,2009-10-21
Office of the Secretary,1070.5618346809724,2009-10-21
Office of the Tenant Advocate,611.8739634105963,2009-10-21
Department of  Youth Rehabilitation Services,444.1705826925534,2009-10-21
Department of Housing & Community Development,248.47986479817865,2009-10-21
Office of Municipal Planning,1092.0805500767765,2009-10-21
Office of Unified Communications,94.74225224318906,2009-10-21
University of the District of Columbia,-148.30924488511323,2009-10-21
Department of Public Works,-517.00891558767,2009-10-21
Department of Health,671.4112754061114,2009-10-21
Office of Contracting & Procurement,278.87897704461227,2009-10-21
Department of Health,1055.9264941634046,2009-10-20
Office of the Chief Technology Officer,18.202308900993444,2009-10-20
Fire & Emergency Medical Services,2067.187375373628,2009-10-20
Department of  Youth Rehabilitation Services,1661.09616429084,2009-10-20
Disability Compensation Fund,1286.3554175941654,2009-10-20
Office of the State Superintendent of Education,-459.27488067263937,2009-10-20
Department of  Youth Rehabilitation Services,493.0329195329505,2009-10-21
Department of Human Services,-477.6229773763174,2009-10-20
Department of Public Works,1464.078564501458,2009-10-20
Department of Corrections,1745.1078452630504,2009-10-20
Department of Employment Services,120.33424046449812,2009-10-21
Fire & Emergency Medical Services,1399.2111043235043,2009-10-21
Department of Property Management,-1.7137626770745555,2009-10-21
Department of  Youth Rehabilitation Services,737.9101692594123,2009-10-21
Department of Consumer & Regulatory Affairs,493.9788278410972,2009-10-21
DC Department of Human Resources,1886.446718324591,2009-10-21
District Department of the Environment,588.8956514365501,2009-10-21
Department of Human Services,-229.26990745010312,2009-10-21
Serve DC,509.9290460689586,2009-10-21
"Department of Insurance, Securities & Banking",1502.939371672841,2009-10-21
Office of the State Superintendent of Education,151.8377124724828,2009-10-21
Department of Property Management,185.97733624540533,2009-10-21
DC Public Library,481.335084388485,2009-10-21
DC Department of Human Resources,810.287846061997,2009-10-21
Department of  Youth Rehabilitation Services,-148.22189125930242,2009-10-21
Alcoholic Beverage Regulation Administration,844.4457883595696,2009-10-21
